text,label,length,has_url,has_money,all_caps_ratio,exclamation_count
"Hi team, please complete the marketing campaign survey by Friday.",0,65,0,0,0.03076923076923077,0
Click here to unsubscribe: suspicious-link.com (DO NOT IGNORE) ACT NOW!!!,1,73,1,0,0.2465753424657534,3
Can we reschedule our website redesign meeting to Monday?,0,57,0,0,0.03508771929824561,0
"Hi team, please complete the budget review survey by Tuesday.",0,61,0,0,0.03278688524590164,0
"Hi team, great work on the website redesign presentation!",0,57,0,0,0.017543859649122806,1
"Hi Emily, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
YOUR ACCOUNT HAS BEEN LOCKED. UNLOCK IT AT BIT.LY/XYZ123 IMMEDIATELY! ACT NOW!!!,1,80,0,0,0.7375,4
"Hi team, budget review kickoff meeting scheduled for Monday at 10am.",0,68,0,0,0.029411764705882353,0
URGENT: Your account will be suspended! Click here: urgent-action.biz to verify now! ACT NOW!!!,1,95,0,0,0.14736842105263157,5
Your tax refund of ₹10000 is ready. Claim it at verify-account-now.net,1,70,0,1,0.02857142857142857,0
"Hi Tom, the client presentation report looks good. Just a few minor edits needed.",0,81,0,0,0.037037037037037035,0
"Hi Anna, let's schedule a meeting to discuss the website redesign project.",0,74,0,0,0.02702702702702703,0
CONGRATULATIONS! YOU'VE BEEN SELECTED FOR A SPECIAL OFFER. CLICK SUSPICIOUS-LINK.COM,1,84,1,0,0.8333333333333334,1
URGENT: Your account will be suspended! Click here: urgent-action.biz to verify now!,1,84,0,0,0.09523809523809523,2
"Hi Tom, the Q4 report report looks good. Just a few minor edits needed.",0,71,0,0,0.056338028169014086,0
"Hi team, great work on the budget review presentation!",0,54,0,0,0.018518518518518517,1
YOUR AMAZON ACCOUNT HAS BEEN COMPROMISED. RESET PASSWORD AT VERIFY-ACCOUNT-NOW.NET,1,82,0,0,0.8414634146341463,0
Meeting reminder: website redesign discussion tomorrow at 3pm.,0,62,0,0,0.016129032258064516,0
Reminder: website redesign status meeting on Thursday at 10am.,0,62,0,0,0.03225806451612903,0
Congratulations! You've been selected for a special offer. Click claim-prize-here.org,1,85,0,0,0.03529411764705882,1
CONGRATULATIONS! YOU'VE BEEN SELECTED FOR A SPECIAL OFFER. CLICK TINYURL.COM/ABC456,1,83,1,0,0.7951807228915663,1
Meeting reminder: marketing campaign discussion tomorrow at 10am.,0,65,0,0,0.015384615384615385,0
Congratulations! You've won ₹100000! Claim your prize at claim-prize-here.org,1,77,0,1,0.03896103896103896,2
"Hi Emily, let's catch up about budget review over coffee this Friday.",0,69,0,0,0.043478260869565216,0
LIMITED TIME OFFER! GET VACATION FOR FREE! VISIT SUSPICIOUS-LINK.COM,1,68,1,0,0.8235294117647058,2
"Hi Lisa, I've updated the spreadsheet. Please review when convenient.",0,69,0,0,0.057971014492753624,0
URGENT ACTION REQUIRED: Verify your identity at verify-account-now.net within 24 hours ACT NOW!!!,1,97,0,0,0.27835051546391754,3
Team update: The budget review deadline has been moved to next Tuesday.,0,71,0,0,0.04225352112676056,0
Get rich quick! Earn ₹50000 from home. Start now: verify-account-now.net ACT NOW!!!,1,83,0,1,0.10843373493975904,4
Reminder: Submit your contract by Friday EOD.,0,45,0,0,0.13333333333333333,0
Lose weight FAST with this ONE trick! Learn more: urgent-action.biz ACT NOW!!!,1,78,0,0,0.19230769230769232,4
"Hi Lisa, let's schedule a meeting to discuss the website redesign project.",0,74,0,0,0.02702702702702703,0
Meeting reminder: website redesign discussion tomorrow at 4pm.,0,62,0,0,0.016129032258064516,0
CLICK HERE TO UNSUBSCRIBE: VERIFY-ACCOUNT-NOW.NET (DO NOT IGNORE),1,65,0,0,0.8,0
Can we reschedule our budget review meeting to Thursday?,0,56,0,0,0.03571428571428571,0
Meeting reminder: Q4 report discussion tomorrow at 2pm.,0,55,0,0,0.03636363636363636,0
"Hi team, Q4 report kickoff meeting scheduled for Tuesday at 11am.",0,65,0,0,0.046153846153846156,0
BREAKING: You've inherited ₹100000! Claim at suspicious-link.com,1,64,1,1,0.15625,1
Can we reschedule our client presentation meeting to Friday?,0,60,0,0,0.03333333333333333,0
"Hi Sarah, let's catch up about Q4 report over coffee this Friday.",0,65,0,0,0.06153846153846154,0
Reminder: Submit your spreadsheet by Tuesday EOD.,0,49,0,0,0.12244897959183673,0
"Hi Sarah, can you send me the spreadsheet by end of day?",0,56,0,0,0.03571428571428571,0
YOU HAVE 43 UNREAD MESSAGES. VIEW THEM AT CLAIM-PRIZE-HERE.ORG,1,62,0,0,0.7741935483870968,0
You've been pre-approved for a ₹5000 loan! Apply: verify-account-now.net,1,72,0,1,0.027777777777777776,1
Team update: The website redesign deadline has been moved to next Wednesday.,0,76,0,0,0.039473684210526314,0
"Hi Emily, I've updated the proposal. Please review when convenient.",0,67,0,0,0.05970149253731343,0
Reminder: Submit your proposal by Thursday EOD.,0,47,0,0,0.1276595744680851,0
Reminder: client presentation status meeting on Monday at 3pm.,0,62,0,0,0.03225806451612903,0
"Hi Mike, the website redesign report looks good. Just a few minor edits needed.",0,79,0,0,0.0379746835443038,0
"Hi Emily, I've updated the spreadsheet. Please review when convenient.",0,70,0,0,0.05714285714285714,0
FINAL NOTICE: Payment required immediately. Pay now at suspicious-link.com ACT NOW!!!,1,85,1,0,0.2235294117647059,3
Meeting reminder: budget review discussion tomorrow at 2pm.,0,59,0,0,0.01694915254237288,0
CLICK HERE TO UNSUBSCRIBE: VERIFY-ACCOUNT-NOW.NET (DO NOT IGNORE) ACT NOW!!!,1,76,0,0,0.7631578947368421,3
"Hi Lisa, can you send me the contract by end of day?",0,52,0,0,0.038461538461538464,0
YOUR TAX REFUND OF ₹5000 IS READY. CLAIM IT AT CLAIM-PRIZE-HERE.ORG ACT NOW!!!,1,78,0,1,0.6923076923076923,3
Click here to unsubscribe: urgent-action.biz (DO NOT IGNORE),1,60,0,0,0.2,0
"Hi Lisa, I'll be out of office next Wednesday. Anna will cover for me.",0,70,0,0,0.07142857142857142,0
"Hi Sarah, I've shared the contract with you. Let me know if you have questions.",0,79,0,0,0.05063291139240506,0
"Hi Sarah, thanks for your help with the client presentation. Much appreciated!",0,78,0,0,0.038461538461538464,1
URGENT: Your account will be suspended! Click here: verify-account-now.net to verify now!,1,89,0,0,0.0898876404494382,2
Can we reschedule our Q4 report meeting to Friday?,0,50,0,0,0.06,0
"Hi John, let's catch up about website redesign over coffee this Tuesday.",0,72,0,0,0.041666666666666664,0
"Hi Mike, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
"Hi Sarah, the website redesign report looks good. Just a few minor edits needed.",0,80,0,0,0.0375,0
YOUR TAX REFUND OF ₹10000 IS READY. CLAIM IT AT SUSPICIOUS-LINK.COM ACT NOW!!!,1,78,1,1,0.6923076923076923,3
"Hi Anna, I'll be out of office next Friday. John will cover for me.",0,67,0,0,0.07462686567164178,0
ALERT: Suspicious activity detected. Secure your account at suspicious-link.com ACT NOW!!!,1,90,1,0,0.14444444444444443,3
URGENT ACTION REQUIRED: VERIFY YOUR IDENTITY AT BIT.LY/XYZ123 WITHIN 24 HOURS,1,77,0,0,0.7662337662337663,0
Congratulations! You've been selected for a special offer. Click verify-account-now.net,1,87,0,0,0.034482758620689655,1
YOU ARE A WINNER! CLICK VERIFY-ACCOUNT-NOW.NET TO CLAIM YOUR NEW CAR!,1,69,0,0,0.782608695652174,2
Meeting reminder: Q4 report discussion tomorrow at 11am.,0,56,0,0,0.03571428571428571,0
Congratulations! You've won ₹5000! Claim your prize at tinyurl.com/abc456,1,73,1,1,0.0410958904109589,2
Team lunch on Monday at 10am. Hope you can join!,0,48,0,0,0.0625,1
"Hi team, great work on the website redesign presentation!",0,57,0,0,0.017543859649122806,1
"Hi team, please complete the marketing campaign survey by Monday.",0,65,0,0,0.03076923076923077,0
"Hi Mike, I've updated the contract. Please review when convenient.",0,66,0,0,0.06060606060606061,0
"Hi team, please complete the Q4 report survey by Friday.",0,56,0,0,0.05357142857142857,0
"Hi team, Q4 report kickoff meeting scheduled for Thursday at 10am.",0,66,0,0,0.045454545454545456,0
URGENT ACTION REQUIRED: Verify your identity at tinyurl.com/abc456 within 24 hours ACT NOW!!!,1,93,1,0,0.2903225806451613,3
Congratulations! You've been selected for a special offer. Click tinyurl.com/abc456 ACT NOW!!!,1,94,1,0,0.09574468085106383,4
Reminder: marketing campaign status meeting on Tuesday at 3pm.,0,62,0,0,0.03225806451612903,0
"Hi John, can you send me the contract by end of day?",0,52,0,0,0.038461538461538464,0
Your package is waiting! Track it here: claim-prize-here.org ACT NOW!!!,1,71,0,0,0.11267605633802817,4
"Hi Mike, let's schedule a meeting to discuss the marketing campaign project.",0,76,0,0,0.02631578947368421,0
Congratulations! You've been selected for a special offer. Click urgent-action.biz ACT NOW!!!,1,93,0,0,0.0967741935483871,4
Team update: The budget review deadline has been moved to next Monday.,0,70,0,0,0.04285714285714286,0
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT URGENT-ACTION.BIZ,1,77,0,0,0.8441558441558441,0
You've been pre-approved for a ₹10000 loan! Apply: suspicious-link.com,1,70,1,1,0.02857142857142857,1
"Hi David, can you send me the spreadsheet by end of day?",0,56,0,0,0.03571428571428571,0
Can we reschedule our website redesign meeting to Friday?,0,57,0,0,0.03508771929824561,0
Your PayPal subscription is expiring. Renew at claim-prize-here.org,1,67,0,0,0.05970149253731343,0
"Hi Anna, let's catch up about marketing campaign over coffee this Wednesday.",0,76,0,0,0.039473684210526314,0
"Hi Emily, can you send me the proposal by end of day?",0,53,0,0,0.03773584905660377,0
Reminder: Q4 report status meeting on Tuesday at 4pm.,0,53,0,0,0.05660377358490566,0
"Hi Lisa, let's schedule a meeting to discuss the marketing campaign project.",0,76,0,0,0.02631578947368421,0
"Hi team, please complete the Q4 report survey by Wednesday.",0,59,0,0,0.05084745762711865,0
Your Netflix account has been compromised. Reset password at suspicious-link.com,1,80,1,0,0.0375,0
Congratulations! You've been selected for a special offer. Click suspicious-link.com,1,84,1,0,0.03571428571428571,1
YOU HAVE 63 UNREAD MESSAGES. VIEW THEM AT TINYURL.COM/ABC456,1,60,1,0,0.7333333333333333,0
"Hi team, marketing campaign kickoff meeting scheduled for Wednesday at 2pm.",0,75,0,0,0.02666666666666667,0
Can we reschedule our website redesign meeting to Thursday?,0,59,0,0,0.03389830508474576,0
Your Gmail subscription is expiring. Renew at bit.ly/xyz123 ACT NOW!!!,1,70,0,0,0.12857142857142856,3
Team update: The Q4 report deadline has been moved to next Tuesday.,0,67,0,0,0.05970149253731343,0
"Hi Sarah, let's schedule a meeting to discuss the Q4 report project.",0,68,0,0,0.04411764705882353,0
Your Amazon account has been compromised. Reset password at suspicious-link.com ACT NOW!!!,1,90,1,0,0.1,3
"Hi John, let's schedule a meeting to discuss the client presentation project.",0,77,0,0,0.025974025974025976,0
LIMITED TIME OFFER! GET LAPTOP FOR FREE! VISIT BIT.LY/XYZ123,1,60,0,0,0.75,2
Can we reschedule our website redesign meeting to Tuesday?,0,58,0,0,0.034482758620689655,0
You have 15 unread messages. View them at bit.ly/xyz123,1,55,0,0,0.03636363636363636,0
"Hi team, please complete the budget review survey by Wednesday.",0,63,0,0,0.031746031746031744,0
You have 96 unread messages. View them at bit.ly/xyz123,1,55,0,0,0.03636363636363636,0
"Hi team, great work on the budget review presentation!",0,54,0,0,0.018518518518518517,1
"Hi team, website redesign kickoff meeting scheduled for Wednesday at 2pm.",0,73,0,0,0.0273972602739726,0
Can we reschedule our budget review meeting to Thursday?,0,56,0,0,0.03571428571428571,0
Limited time offer! Get vacation for FREE! Visit urgent-action.biz,1,66,0,0,0.10606060606060606,2
Can we reschedule our client presentation meeting to Tuesday?,0,61,0,0,0.03278688524590164,0
"Hi John, the Q4 report report looks good. Just a few minor edits needed.",0,72,0,0,0.05555555555555555,0
Meeting reminder: marketing campaign discussion tomorrow at 11am.,0,65,0,0,0.015384615384615385,0
Reminder: Submit your proposal by Monday EOD.,0,45,0,0,0.13333333333333333,0
"Hi team, great work on the budget review presentation!",0,54,0,0,0.018518518518518517,1
"Great job on the website redesign demo today, Mike!",0,51,0,0,0.0392156862745098,1
"Hi John, please review the attached proposal when you get a chance.",0,67,0,0,0.029850746268656716,0
YOUR TAX REFUND OF ₹10000 IS READY. CLAIM IT AT VERIFY-ACCOUNT-NOW.NET,1,70,0,1,0.7142857142857143,0
"Hi Mike, I've updated the invoice. Please review when convenient.",0,65,0,0,0.06153846153846154,0
Click here to unsubscribe: claim-prize-here.org (DO NOT IGNORE),1,63,0,0,0.19047619047619047,0
Quick question about the website redesign - do you have a moment to chat?,0,73,0,0,0.0136986301369863,0
"Hi Anna, I'll be out of office next Tuesday. Lisa will cover for me.",0,68,0,0,0.07352941176470588,0
BREAKING: You've inherited ₹10000! Claim at tinyurl.com/abc456,1,62,1,1,0.16129032258064516,1
"Hi David, thanks for your help with the client presentation. Much appreciated!",0,78,0,0,0.038461538461538464,1
"Hi Emily, I've shared the proposal with you. Let me know if you have questions.",0,79,0,0,0.05063291139240506,0
"Hi team, Q4 report kickoff meeting scheduled for Monday at 3pm.",0,63,0,0,0.047619047619047616,0
"Hi David, the client presentation report looks good. Just a few minor edits needed.",0,83,0,0,0.03614457831325301,0
Limited time offer! Get vacation for FREE! Visit urgent-action.biz,1,66,0,0,0.10606060606060606,2
"Hi team, client presentation kickoff meeting scheduled for Wednesday at 2pm.",0,76,0,0,0.02631578947368421,0
"Hi Sarah, I'll be out of office next Tuesday. Sarah will cover for me.",0,70,0,0,0.07142857142857142,0
LOSE WEIGHT FAST WITH THIS ONE TRICK! LEARN MORE: TINYURL.COM/ABC456,1,68,1,0,0.7647058823529411,1
Congratulations! You've been selected for a special offer. Click tinyurl.com/abc456 ACT NOW!!!,1,94,1,0,0.09574468085106383,4
"Hi team, great work on the budget review presentation!",0,54,0,0,0.018518518518518517,1
"Hi Mike, I've shared the report with you. Let me know if you have questions.",0,76,0,0,0.05263157894736842,0
"Hi Mike, please review the attached invoice when you get a chance.",0,66,0,0,0.030303030303030304,0
Meeting reminder: marketing campaign discussion tomorrow at 11am.,0,65,0,0,0.015384615384615385,0
"Hi Lisa, I'll be out of office next Thursday. Lisa will cover for me.",0,69,0,0,0.07246376811594203,0
YOUR PACKAGE IS WAITING! TRACK IT HERE: URGENT-ACTION.BIZ ACT NOW!!!,1,68,0,0,0.7647058823529411,4
Your Bank account has been compromised. Reset password at claim-prize-here.org ACT NOW!!!,1,89,0,0,0.10112359550561797,3
You've been pre-approved for a ₹1000 loan! Apply: verify-account-now.net ACT NOW!!!,1,83,0,1,0.0963855421686747,4
FINAL NOTICE: PAYMENT REQUIRED IMMEDIATELY. PAY NOW AT SUSPICIOUS-LINK.COM ACT NOW!!!,1,85,1,0,0.8,3
"Great job on the marketing campaign demo today, Mike!",0,53,0,0,0.03773584905660377,1
Congratulations! You've won ₹50000! Claim your prize at suspicious-link.com,1,75,1,1,0.04,2
Your package is waiting! Track it here: suspicious-link.com ACT NOW!!!,1,70,1,0,0.11428571428571428,4
BREAKING: You've inherited ₹5000! Claim at claim-prize-here.org,1,63,0,1,0.15873015873015872,1
Your Bank account has been compromised. Reset password at tinyurl.com/abc456 ACT NOW!!!,1,87,1,0,0.10344827586206896,3
YOU HAVE 81 UNREAD MESSAGES. VIEW THEM AT URGENT-ACTION.BIZ,1,59,0,0,0.7796610169491526,0
Team lunch on Tuesday at 11am. Hope you can join!,0,49,0,0,0.061224489795918366,1
You are a WINNER! Click urgent-action.biz to claim your luxury vacation!,1,72,0,0,0.1111111111111111,2
Click here to unsubscribe: bit.ly/xyz123 (DO NOT IGNORE) ACT NOW!!!,1,67,0,0,0.26865671641791045,3
URGENT ACTION REQUIRED: Verify your identity at suspicious-link.com within 24 hours ACT NOW!!!,1,94,1,0,0.2872340425531915,3
URGENT: Your payment failed. Update billing info at bit.ly/xyz123,1,65,0,0,0.12307692307692308,0
You are a WINNER! Click tinyurl.com/abc456 to claim your cash prize!,1,68,1,1,0.11764705882352941,2
ALERT: Suspicious activity detected. Secure your account at urgent-action.biz ACT NOW!!!,1,88,0,0,0.14772727272727273,3
"Hi Tom, I've updated the report. Please review when convenient.",0,63,0,0,0.06349206349206349,0
URGENT: Your payment failed. Update billing info at claim-prize-here.org,1,72,0,0,0.1111111111111111,0
Quick question about the marketing campaign - do you have a moment to chat?,0,75,0,0,0.013333333333333334,0
"Hi Emily, the marketing campaign report looks good. Just a few minor edits needed.",0,82,0,0,0.036585365853658534,0
"Hi Tom, let's schedule a meeting to discuss the Q4 report project.",0,66,0,0,0.045454545454545456,0
GET RICH QUICK! EARN ₹100000 FROM HOME. START NOW: TINYURL.COM/ABC456,1,69,1,1,0.6521739130434783,1
"Hi team, budget review kickoff meeting scheduled for Thursday at 3pm.",0,69,0,0,0.028985507246376812,0
"Hi team, please complete the website redesign survey by Monday.",0,63,0,0,0.031746031746031744,0
YOUR PACKAGE IS WAITING! TRACK IT HERE: CLAIM-PRIZE-HERE.ORG ACT NOW!!!,1,71,0,0,0.7605633802816901,4
"Hi Sarah, let's schedule a meeting to discuss the Q4 report project.",0,68,0,0,0.04411764705882353,0
"Hi Emily, thanks for your help with the website redesign. Much appreciated!",0,75,0,0,0.04,1
CONGRATULATIONS! YOU'VE WON ₹1000! CLAIM YOUR PRIZE AT SUSPICIOUS-LINK.COM,1,74,1,1,0.7567567567567568,2
Meeting reminder: marketing campaign discussion tomorrow at 10am.,0,65,0,0,0.015384615384615385,0
YOU HAVE 57 UNREAD MESSAGES. VIEW THEM AT TINYURL.COM/ABC456,1,60,1,0,0.7333333333333333,0
Quick question about the marketing campaign - do you have a moment to chat?,0,75,0,0,0.013333333333333334,0
URGENT: Your account will be suspended! Click here: tinyurl.com/abc456 to verify now!,1,85,1,0,0.09411764705882353,2
"Hi David, can you send me the report by end of day?",0,51,0,0,0.0392156862745098,0
"Hi Mike, let's catch up about marketing campaign over coffee this Tuesday.",0,74,0,0,0.04054054054054054,0
LIMITED TIME OFFER! GET GIFT CARD FOR FREE! VISIT TINYURL.COM/ABC456 ACT NOW!!!,1,79,1,0,0.7341772151898734,5
LOSE WEIGHT FAST WITH THIS ONE TRICK! LEARN MORE: URGENT-ACTION.BIZ ACT NOW!!!,1,78,0,0,0.7692307692307693,4
Your Amazon subscription is expiring. Renew at bit.ly/xyz123,1,60,0,0,0.05,0
Your account has been locked. Unlock it at urgent-action.biz immediately! ACT NOW!!!,1,84,0,0,0.09523809523809523,4
YOU HAVE 70 UNREAD MESSAGES. VIEW THEM AT URGENT-ACTION.BIZ,1,59,0,0,0.7796610169491526,0
Your Bank subscription is expiring. Renew at bit.ly/xyz123 ACT NOW!!!,1,69,0,0,0.13043478260869565,3
YOU HAVE 93 UNREAD MESSAGES. VIEW THEM AT TINYURL.COM/ABC456 ACT NOW!!!,1,71,1,0,0.704225352112676,3
CLICK HERE TO UNSUBSCRIBE: SUSPICIOUS-LINK.COM (DO NOT IGNORE) ACT NOW!!!,1,73,1,0,0.7671232876712328,3
YOUR ACCOUNT HAS BEEN LOCKED. UNLOCK IT AT URGENT-ACTION.BIZ IMMEDIATELY! ACT NOW!!!,1,84,0,0,0.7857142857142857,4
YOUR TAX REFUND OF ₹10000 IS READY. CLAIM IT AT BIT.LY/XYZ123 ACT NOW!!!,1,72,0,1,0.625,3
Congratulations! You've been selected for a special offer. Click claim-prize-here.org ACT NOW!!!,1,96,0,0,0.09375,4
Congratulations! You've won ₹100000! Claim your prize at claim-prize-here.org,1,77,0,1,0.03896103896103896,2
ALERT: Suspicious activity detected. Secure your account at suspicious-link.com,1,79,1,0,0.08860759493670886,0
Can we reschedule our budget review meeting to Wednesday?,0,57,0,0,0.03508771929824561,0
"Hi Emily, let's schedule a meeting to discuss the Q4 report project.",0,68,0,0,0.04411764705882353,0
Congratulations! You've been selected for a special offer. Click tinyurl.com/abc456,1,83,1,0,0.03614457831325301,1
Congratulations! You've won ₹1000! Claim your prize at bit.ly/xyz123,1,68,0,1,0.04411764705882353,2
YOUR PACKAGE IS WAITING! TRACK IT HERE: URGENT-ACTION.BIZ,1,57,0,0,0.8070175438596491,1
Lose weight FAST with this ONE trick! Learn more: urgent-action.biz ACT NOW!!!,1,78,0,0,0.19230769230769232,4
Congratulations! You've been selected for a special offer. Click bit.ly/xyz123 ACT NOW!!!,1,89,0,0,0.10112359550561797,4
"Hi Sarah, please review the attached proposal when you get a chance.",0,68,0,0,0.029411764705882353,0
Your Amazon subscription is expiring. Renew at tinyurl.com/abc456,1,65,1,0,0.046153846153846156,0
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT URGENT-ACTION.BIZ ACT NOW!!!,1,88,0,0,0.8068181818181818,3
Your account has been locked. Unlock it at claim-prize-here.org immediately!,1,76,0,0,0.02631578947368421,1
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
Reminder: client presentation status meeting on Wednesday at 3pm.,0,65,0,0,0.03076923076923077,0
Reminder: Submit your proposal by Tuesday EOD.,0,46,0,0,0.13043478260869565,0
URGENT: YOUR PAYMENT FAILED. UPDATE BILLING INFO AT SUSPICIOUS-LINK.COM ACT NOW!!!,1,82,1,0,0.7926829268292683,3
URGENT ACTION REQUIRED: Verify your identity at suspicious-link.com within 24 hours,1,83,1,0,0.25301204819277107,0
YOU ARE A WINNER! CLICK URGENT-ACTION.BIZ TO CLAIM YOUR NEW CAR! ACT NOW!!!,1,75,0,0,0.7466666666666667,5
Congratulations! You've been selected for a special offer. Click bit.ly/xyz123,1,78,0,0,0.038461538461538464,1
You are a WINNER! Click tinyurl.com/abc456 to claim your cash prize! ACT NOW!!!,1,79,1,1,0.17721518987341772,5
URGENT: Your account will be suspended! Click here: bit.ly/xyz123 to verify now! ACT NOW!!!,1,91,0,0,0.15384615384615385,5
Team lunch on Thursday at 3pm. Hope you can join!,0,49,0,0,0.061224489795918366,1
"Hi David, can you send me the spreadsheet by end of day?",0,56,0,0,0.03571428571428571,0
Click here to unsubscribe: bit.ly/xyz123 (DO NOT IGNORE),1,56,0,0,0.21428571428571427,0
Congratulations! You've been selected for a special offer. Click claim-prize-here.org,1,85,0,0,0.03529411764705882,1
Your tax refund of ₹10000 is ready. Claim it at urgent-action.biz,1,65,0,1,0.03076923076923077,0
Get rich quick! Earn ₹100000 from home. Start now: claim-prize-here.org,1,71,0,1,0.04225352112676056,1
"Hi team, please complete the marketing campaign survey by Monday.",0,65,0,0,0.03076923076923077,0
You have 40 unread messages. View them at tinyurl.com/abc456,1,60,1,0,0.03333333333333333,0
URGENT: Your payment failed. Update billing info at tinyurl.com/abc456,1,70,1,0,0.11428571428571428,0
URGENT ACTION REQUIRED: Verify your identity at bit.ly/xyz123 within 24 hours,1,77,0,0,0.2727272727272727,0
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT BIT.LY/XYZ123,1,73,0,0,0.7945205479452054,0
"Hi Anna, I've shared the contract with you. Let me know if you have questions.",0,78,0,0,0.05128205128205128,0
Quick question about the Q4 report - do you have a moment to chat?,0,66,0,0,0.030303030303030304,0
You have 49 unread messages. View them at urgent-action.biz,1,59,0,0,0.03389830508474576,0
"Hi David, please review the attached invoice when you get a chance.",0,67,0,0,0.029850746268656716,0
Congratulations! You've been selected for a special offer. Click bit.ly/xyz123,1,78,0,0,0.038461538461538464,1
ALERT: Suspicious activity detected. Secure your account at claim-prize-here.org,1,80,0,0,0.0875,0
Quick question about the budget review - do you have a moment to chat?,0,70,0,0,0.014285714285714285,0
FINAL NOTICE: Payment required immediately. Pay now at suspicious-link.com,1,74,1,0,0.17567567567567569,0
"Hi team, great work on the client presentation presentation!",0,60,0,0,0.016666666666666666,1
Lose weight FAST with this ONE trick! Learn more: verify-account-now.net,1,72,0,0,0.125,1
"Hi David, I've updated the report. Please review when convenient.",0,65,0,0,0.06153846153846154,0
Congratulations! You've won ₹5000! Claim your prize at verify-account-now.net ACT NOW!!!,1,88,0,1,0.10227272727272728,5
Reminder: client presentation status meeting on Wednesday at 4pm.,0,65,0,0,0.03076923076923077,0
Get rich quick! Earn ₹1000 from home. Start now: bit.ly/xyz123,1,62,0,1,0.04838709677419355,1
"Hi Mike, thanks for your help with the marketing campaign. Much appreciated!",0,76,0,0,0.039473684210526314,1
Meeting reminder: website redesign discussion tomorrow at 4pm.,0,62,0,0,0.016129032258064516,0
"Hi Emily, thanks for your help with the budget review. Much appreciated!",0,72,0,0,0.041666666666666664,1
Congratulations! You've won ₹10000! Claim your prize at bit.ly/xyz123,1,69,0,1,0.043478260869565216,2
Your account has been locked. Unlock it at bit.ly/xyz123 immediately!,1,69,0,0,0.028985507246376812,1
"Hi Emily, let's catch up about budget review over coffee this Wednesday.",0,72,0,0,0.041666666666666664,0
You have 64 unread messages. View them at urgent-action.biz,1,59,0,0,0.03389830508474576,0
"Hi Anna, I've shared the invoice with you. Let me know if you have questions.",0,77,0,0,0.05194805194805195,0
Congratulations! You've won ₹100000! Claim your prize at urgent-action.biz,1,74,0,1,0.04054054054054054,2
URGENT: Your account will be suspended! Click here: tinyurl.com/abc456 to verify now! ACT NOW!!!,1,96,1,0,0.14583333333333334,5
"Hi Lisa, the website redesign report looks good. Just a few minor edits needed.",0,79,0,0,0.0379746835443038,0
"Great job on the client presentation demo today, Tom!",0,53,0,0,0.03773584905660377,1
LIMITED TIME OFFER! GET CASH FOR FREE! VISIT URGENT-ACTION.BIZ ACT NOW!!!,1,73,0,1,0.7671232876712328,5
"Hi Sarah, thanks for your help with the budget review. Much appreciated!",0,72,0,0,0.041666666666666664,1
Meeting reminder: budget review discussion tomorrow at 4pm.,0,59,0,0,0.01694915254237288,0
You are a WINNER! Click bit.ly/xyz123 to claim your cash prize!,1,63,0,1,0.12698412698412698,2
YOU ARE A WINNER! CLICK URGENT-ACTION.BIZ TO CLAIM YOUR CASH PRIZE! ACT NOW!!!,1,78,0,1,0.7564102564102564,5
ALERT: SUSPICIOUS ACTIVITY DETECTED. SECURE YOUR ACCOUNT AT TINYURL.COM/ABC456 ACT NOW!!!,1,89,1,0,0.7752808988764045,3
Quick question about the Q4 report - do you have a moment to chat?,0,66,0,0,0.030303030303030304,0
Team lunch on Friday at 11am. Hope you can join!,0,48,0,0,0.0625,1
You have 59 unread messages. View them at claim-prize-here.org,1,62,0,0,0.03225806451612903,0
"Hi team, great work on the Q4 report presentation!",0,50,0,0,0.04,1
URGENT: Your account will be suspended! Click here: tinyurl.com/abc456 to verify now! ACT NOW!!!,1,96,1,0,0.14583333333333334,5
FINAL NOTICE: Payment required immediately. Pay now at claim-prize-here.org,1,75,0,0,0.17333333333333334,0
"Hi team, Q4 report kickoff meeting scheduled for Wednesday at 11am.",0,67,0,0,0.04477611940298507,0
URGENT ACTION REQUIRED: Verify your identity at suspicious-link.com within 24 hours,1,83,1,0,0.25301204819277107,0
"Hi Anna, thanks for your help with the client presentation. Much appreciated!",0,77,0,0,0.03896103896103896,1
"Hi team, please complete the website redesign survey by Monday.",0,63,0,0,0.031746031746031744,0
"Great job on the budget review demo today, Emily!",0,49,0,0,0.04081632653061224,1
Team update: The client presentation deadline has been moved to next Thursday.,0,78,0,0,0.038461538461538464,0
CONGRATULATIONS! YOU'VE WON ₹50000! CLAIM YOUR PRIZE AT VERIFY-ACCOUNT-NOW.NET,1,78,0,1,0.7435897435897436,2
YOU HAVE 34 UNREAD MESSAGES. VIEW THEM AT TINYURL.COM/ABC456 ACT NOW!!!,1,71,1,0,0.704225352112676,3
YOU'VE BEEN PRE-APPROVED FOR A ₹1000 LOAN! APPLY: CLAIM-PRIZE-HERE.ORG,1,70,0,1,0.7142857142857143,1
Congratulations! You've won ₹10000! Claim your prize at suspicious-link.com,1,75,1,1,0.04,2
